 7,1,    0.000001, 1.869E-49, 0.000000,0.0346,0.034, 0.7200, 4383.2507
 7,1,    0.000001, 3.769E-50, 0.000000,0.0346,0.034, 0.7200, 4701.1855
 7,1,    0.000001, 4.008E-48, 0.000000,0.0346,0.034, 0.7200, 3779.7904
 7,1,    0.000001, 7.233E-51, 0.000000,0.0346,0.034, 0.7200, 5029.8540
 7,1,    0.000001, 8.838E-49, 0.000000,0.0346,0.034, 0.7200, 4076.1021
 7,1,    0.000002, 1.046E-45, 0.000000,0.0346,0.034, 0.7200, 2703.8583
 7,1,    0.000002, 1.125E-42, 0.000000,0.0347,0.034, 0.7200, 1422.5024
 7,1,    0.000002, 1.280E-44, 0.000000,0.0346,0.034, 0.7200, 2232.0924
 7,1,    0.000002, 1.310E-43, 0.000000,0.0346,0.034, 0.7200, 1804.8809
 7,1,    0.000002, 1.727E-47, 0.000000,0.0346,0.034, 0.7200, 3494.3641
 7,1,    0.000002, 2.790E-46, 0.000000,0.0346,0.034, 0.7200, 2956.3540
 7,1,    0.000002, 3.098E-42, 0.000000,0.0348,0.035, 0.7200, 1248.2044
 7,1,    0.000002, 3.751E-45, 0.000000,0.0346,0.034, 0.7200, 2462.4247
 7,1,    0.000002, 3.919E-43, 0.000000,0.0346,0.034, 0.7200, 1608.0713
 7,1,    0.000002, 4.189E-44, 0.000000,0.0346,0.034, 0.7200, 2012.8993
 7,1,    0.000002, 7.098E-47, 0.000000,0.0346,0.034, 0.7200, 3219.8703
 7,1,    0.000002, 8.198E-42, 0.000000,0.0350,0.036, 0.7200, 1085.2057
 7,1,    0.000003, 1.224E-40, 0.000000,0.0356,0.039, 0.7200,  664.2605
 7,1,    0.000003, 2.090E-41, 0.000000,0.0352,0.037, 0.7200,  933.5327
 7,1,    0.000003, 2.834E-40, 0.000000,0.0370,0.040, 0.7200,  546.7048
 7,1,    0.000003, 5.142E-41, 0.000000,0.0354,0.038, 0.7200,  793.2101
 7,1,    0.000004, 1.429E-39, 0.000000,0.0404,0.042, 0.7200,  345.8498
 7,1,    0.000004, 6.416E-40, 0.000000,0.0389,0.041, 0.7200,  440.5622
 7,1,    0.000005, 3.168E-39, 0.000000,0.0417,0.043, 0.7200,  262.5829
 7,1,    0.000006, 7.092E-39, 0.000000,0.0431,0.044, 0.7200,  190.7749
 7,1,    0.000007, 1.642E-38, 0.000000,0.0444,0.045, 0.7200,  130.4376
 7,1,    0.000008, 4.092E-38, 0.000000,0.0460,0.046, 0.7200,   81.5805
 7,1,    0.000011, 1.187E-37, 0.000000,0.0481,0.048, 0.7200,   44.2117
 7,1,    0.000017, 4.795E-37, 0.000000,0.0514,0.052, 0.7200,   18.3372
 7,1,    0.000033, 5.275E-36, 0.000000,0.0570,0.057, 0.9700,    3.9611
 7,1,    0.000042, 1.622E-35, 0.000000,0.0514,0.052, 0.7200,   16.2529
 7,1,    0.000053, 5.127E-35, 0.000000,0.0481,0.048, 0.7200,   42.2001
 7,1,    0.000057, 7.811E-35, 0.000000,0.0460,0.046, 0.7200,   79.6070
 7,1,    0.000059, 9.071E-35, 0.000000,0.0444,0.045, 0.7200,  128.4921
 7,1,    0.000061, 8.977E-35, 0.000000,0.0431,0.044, 0.7200,  188.8532
 7,1,    0.000062, 6.333E-35, 0.000000,0.0404,0.042, 0.7200,  343.9697
 7,1,    0.000062, 7.909E-35, 0.000000,0.0417,0.043, 0.7200,  260.6826
 7,1,    0.000063, 3.185E-35, 0.000000,0.0370,0.040, 0.7200,  544.8628
 7,1,    0.000063, 4.666E-35, 0.000000,0.0389,0.041, 0.7200,  438.7015
 7,1,    0.000064, 1.203E-35, 0.000000,0.0354,0.038, 0.7200,  791.4045
 7,1,    0.000064, 1.714E-36, 0.000000,0.0348,0.035, 0.7200, 1246.4518
 7,1,    0.000064, 2.025E-35, 0.000000,0.0356,0.039, 0.7200,  662.4368
 7,1,    0.000064, 3.494E-36, 0.000000,0.0350,0.036, 0.7200, 1083.4356
 7,1,    0.000064, 6.692E-36, 0.000000,0.0352,0.037, 0.7200,  931.7450
 7,1,    0.000065, 1.410E-37, 0.000000,0.0346,0.034, 0.7200, 1803.1802
 7,1,    0.000065, 1.432E-41, 0.000000,0.0346,0.034, 0.7200, 3778.2254
 7,1,    0.000065, 1.826E-43, 0.000000,0.0346,0.034, 0.7200, 4699.6709
 7,1,    0.000065, 1.988E-38, 0.000000,0.0346,0.034, 0.7200, 2230.4259
 7,1,    0.000065, 1.996E-40, 0.000000,0.0346,0.034, 0.7200, 3218.2716
 7,1,    0.000065, 2.230E-39, 0.000000,0.0346,0.034, 0.7200, 2702.2258
 7,1,    0.000065, 3.441E-37, 0.000000,0.0346,0.034, 0.7200, 1606.3533
 7,1,    0.000065, 3.531E-42, 0.000000,0.0346,0.034, 0.7200, 4074.5540
 7,1,    0.000065, 3.831E-44, 0.000000,0.0346,0.034, 0.7200, 5028.3561
 7,1,    0.000065, 5.451E-38, 0.000000,0.0346,0.034, 0.7200, 2011.2156
 7,1,    0.000065, 5.495E-41, 0.000000,0.0346,0.034, 0.7200, 3492.7823
 7,1,    0.000065, 6.850E-39, 0.000000,0.0346,0.034, 0.7200, 2460.7751
 7,1,    0.000065, 6.861E-40, 0.000000,0.0346,0.034, 0.7200, 2954.7384
 7,1,    0.000065, 7.914E-37, 0.000000,0.0347,0.034, 0.7200, 1420.7672
 7,1,    0.000065, 8.250E-43, 0.000000,0.0346,0.034, 0.7200, 4381.7193
 7,1,    0.000065, 9.393E-35, 0.000000,0.0570,0.057, 0.9700,    2.0843
